(0, 16, ((16, 1000, 4, 0.2, 0.10424137931034483, 0.5172413793103449, 0.5172413793103449), None), None, -3.1397516819885833, 2.2034902572631836)
(0, 17, ((512, 2000, 4, 0.9111111111111112, 0.15586206896551724, 0.10344827586206896, 0.0), None), None, -0.6153501354700005, 3.3104448318481445)
(0, 18, ((128, 2000, 2, 0.8222222222222222, 0.3967586206896552, 1.7586206896551724, 1.5517241379310345), None), None, -0.716539237814854, 2.3903586864471436)
(0, 19, ((16, 100, 2, 0.9111111111111112, 0.3623448275862069, 1.5517241379310345, 0.9310344827586207), None), None, -2.2958664379252003, 1.652174711227417)
(0, 20, ((256, 1000, 2, 1.0, 0.3967586206896552, 3.0, 0.3103448275862069), None), None, -0.7121510634397805, 2.0115582942962646)
(0, 21, ((512, 100, 3, 0.8222222222222222, 0.5, 1.9655172413793103, 2.3793103448275863), None), None, -0.7545242712136594, 1.6764650344848633)
(0, 22, ((128, 2000, 2, 0.5555555555555556, 0.3107241379310345, 0.41379310344827586, 0.0), None), None, -0.7220080306096252, 2.380918025970459)
(0, 23, ((32, 2000, 2, 0.8222222222222222, 0.4139655172413793, 0.6206896551724138, 2.3793103448275863), None), None, -0.7971337207082745, 2.338188409805298)
(0, 24, ((128, 5000, 3, 0.2888888888888889, 0.08703448275862069, 1.5517241379310345, 2.3793103448275863), None), None, -0.6858436091182615, 32.18562841415405)
(0, 25, ((1024, 100, 6, 0.7333333333333334, 0.19027586206896552, 2.0689655172413794, 1.4482758620689655), None), None, -0.6194774438265066, 1.7980477809906006)
(0, 26, ((16, 100, 2, 0.2888888888888889, 0.2246896551724138, 2.586206896551724, 0.41379310344827586), None), None, -3.0367195734286723, 1.6842107772827148)
(0, 27, ((64, 100, 6, 1.0, 0.2246896551724138, 0.20689655172413793, 2.586206896551724), None), None, -0.6081693854166667, 1.8848590850830078)
(0, 28, ((128, 1000, 6, 0.6444444444444445, 0.10424137931034483, 1.8620689655172413, 2.689655172413793), None), None, -0.6209784865580126, 2.7086362838745117)
(0, 29, ((64, 5000, 5, 0.5555555555555556, 0.06982758620689655, 2.4827586206896552, 0.10344827586206896), None), None, -0.6927040082781604, 6.3055949211120605)
(0, 30, ((64, 5000, 4, 0.37777777777777777, 0.3279310344827586, 1.0344827586206897, 0.20689655172413793), None), None, -0.854085499744273, 4.955442905426025)
(0, 31, ((32, 1000, 6, 0.8222222222222222, 0.37955172413793103, 2.4827586206896552, 1.3448275862068966), None), None, -0.788832988751692, 2.5936267375946045)
(0, 32, ((512, 2000, 6, 0.5555555555555556, 0.2763103448275862, 0.9310344827586207, 1.3448275862068966), None), None, -0.6642394556092572, 4.119769811630249)
(0, 33, ((128, 2000, 5, 0.6444444444444445, 0.34513793103448276, 0.6206896551724138, 2.3793103448275863), None), None, -0.6894429162609609, 3.299074411392212)
(0, 34, ((256, 1000, 4, 0.2, 0.08703448275862069, 0.5172413793103449, 0.41379310344827586), None), None, -0.980604751221163, 2.259897232055664)
(0, 35, ((64, 100, 2, 0.7333333333333334, 0.08703448275862069, 2.0689655172413794, 2.2758620689655173), None), None, -2.5096644780484936, 1.6792984008789062)
(0, 36, ((256, 100, 4, 0.7333333333333334, 0.052620689655172415, 0.0, 1.8620689655172413), None), None, -1.457388792649482, 1.7047665119171143)
(0, 37, ((16, 5000, 4, 0.7333333333333334, 0.08703448275862069, 0.6206896551724138, 2.586206896551724), None), None, -1.0642614933895362, 5.332886219024658)
(0, 38, ((16, 1000, 6, 1.0, 0.2246896551724138, 1.2413793103448276, 1.7586206896551724), None), None, -1.0743718453360405, 2.612764358520508)
(0, 39, ((128, 100, 6, 0.7333333333333334, 0.4139655172413793, 1.3448275862068966, 1.7586206896551724), None), None, -0.6540120190471986, 1.7468764781951904)
(0, 40, ((512, 5000, 6, 0.4666666666666667, 0.29351724137931035, 0.9310344827586207, 3.0), None), None, -0.6564749542159546, 7.866140842437744)
(0, 41, ((16, 5000, 5, 0.5555555555555556, 0.19027586206896552, 1.0344827586206897, 0.8275862068965517), None), None, -1.1458942500621616, 5.858404159545898)
(0, 42, ((64, 100, 2, 0.7333333333333334, 0.5, 1.5517241379310345, 0.9310344827586207), None), None, -0.8651205080008239, 1.6655547618865967)
(0, 43, ((16, 1000, 4, 0.2, 0.3107241379310345, 1.4482758620689655, 0.3103448275862069), None), None, -3.142967197348752, 2.183729410171509)
(0, 44, ((16, 100, 3, 0.7333333333333334, 0.34513793103448276, 0.6206896551724138, 0.20689655172413793), None), None, -1.5875221320165371, 1.672386884689331)
(0, 45, ((32, 2000, 3, 0.7333333333333334, 0.3623448275862069, 2.3793103448275863, 2.1724137931034484), None), None, -0.7650939386518288, 2.6726033687591553)
(0, 46, ((16, 100, 6, 0.37777777777777777, 0.052620689655172415, 0.20689655172413793, 0.10344827586206896), None), None, -2.663100543620527, 1.7242016792297363)
(0, 47, ((256, 2000, 5, 0.2888888888888889, 0.1386551724137931, 2.793103448275862, 0.41379310344827586), None), None, -0.7248251565534517, 3.4802799224853516)
(0, 48, ((256, 5000, 3, 0.4666666666666667, 0.06982758620689655, 3.0, 2.2758620689655173), None), None, -0.6522232257356404, 4.396533489227295)
(0, 49, ((16, 5000, 5, 0.4666666666666667, 0.3279310344827586, 2.586206896551724, 1.7586206896551724), None), None, -1.2058883705205021, 5.79430365562439)
(0, 50, ((16, 100, 4, 0.6444444444444445, 0.3623448275862069, 0.7241379310344828, 2.896551724137931), None), None, -1.3038271805761534, 1.715775966644287)
(0, 51, ((256, 1000, 2, 0.5555555555555556, 0.19027586206896552, 0.7241379310344828, 2.793103448275862), None), None, -0.7637636553201506, 2.0549607276916504)
(0, 52, ((128, 5000, 4, 1.0, 0.4483793103448276, 2.1724137931034484, 0.10344827586206896), None), None, -0.7197373443684895, 4.883645296096802)
(0, 53, ((256, 1000, 3, 0.2888888888888889, 0.001, 2.689655172413793, 1.4482758620689655), None), None, -4.305168282944915, 2.2503960132598877)
(0, 54, ((256, 100, 5, 0.37777777777777777, 0.03541379310344828, 2.4827586206896552, 2.2758620689655173), None), None, -2.546340315224812, 1.7415361404418945)
(0, 55, ((64, 5000, 5, 0.2888888888888889, 0.3107241379310345, 0.0, 0.0), None), None, -0.8871978386034604, 5.581814765930176)
(0, 56, ((1024, 2000, 4, 0.7333333333333334, 0.25910344827586207, 1.6551724137931034, 1.5517241379310345), None), None, -0.6351971351408016, 3.2888407707214355)
(0, 57, ((1024, 2000, 6, 0.37777777777777777, 0.25910344827586207, 0.7241379310344828, 1.3448275862068966), None), None, -0.7563711879057058, 4.407544851303101)
(0, 58, ((1024, 1000, 3, 0.5555555555555556, 0.3279310344827586, 0.10344827586206896, 1.7586206896551724), None), None, -0.6617233970000588, 2.2779700756073)
(0, 59, ((64, 1000, 3, 0.37777777777777777, 0.2246896551724138, 2.689655172413793, 0.8275862068965517), None), None, -0.6963905499948047, 2.1093692779541016)
(0, 60, ((256, 100, 6, 0.2888888888888889, 0.29351724137931035, 2.1724137931034484, 2.1724137931034484), None), None, -0.7936122067345109, 1.7394261360168457)
(0, 61, ((16, 5000, 5, 0.2888888888888889, 0.052620689655172415, 2.2758620689655173, 2.1724137931034484), None), None, -1.3104795058910075, 5.7790961265563965)
(0, 62, ((1024, 1000, 3, 0.7333333333333334, 0.2763103448275862, 2.586206896551724, 0.8275862068965517), None), None, -0.6354890679038298, 2.3002970218658447)
(0, 63, ((128, 5000, 2, 0.2888888888888889, 0.19027586206896552, 2.0689655172413794, 1.6551724137931034), None), None, -0.7196550639407514, 3.704709529876709)
(0, 64, ((1024, 100, 6, 0.2888888888888889, 0.48279310344827586, 1.3448275862068966, 2.4827586206896552), None), None, -0.8101224391139947, 1.7907679080963135)
(0, 65, ((256, 2000, 3, 0.4666666666666667, 0.34513793103448276, 1.3448275862068966, 2.2758620689655173), None), None, -0.6774540642694333, 2.7594432830810547)
(0, 66, ((64, 1000, 2, 0.9111111111111112, 0.10424137931034483, 2.1724137931034484, 1.4482758620689655), None), None, -0.7560867715689736, 2.0177178382873535)
(0, 67, ((16, 2000, 6, 0.2, 0.5, 0.7241379310344828, 1.8620689655172413), None), None, -3.1434791785016474, 3.203667402267456)
(0, 68, ((64, 1000, 5, 0.9111111111111112, 0.19027586206896552, 2.0689655172413794, 1.7586206896551724), None), None, -0.6383911365407251, 2.4365341663360596)
(0, 69, ((512, 100, 6, 0.2, 0.48279310344827586, 0.41379310344827586, 0.0), None), None, -0.916677305117114, 1.7396559715270996)
(0, 70, ((1024, 5000, 4, 1.0, 0.37955172413793103, 0.8275862068965517, 2.793103448275862), None), None, -0.6387346926003782, 5.9334776401519775)
(0, 71, ((256, 5000, 2, 0.5555555555555556, 0.34513793103448276, 1.0344827586206897, 1.6551724137931034), None), None, -0.7110842682512359, 3.6727545261383057)
(0, 72, ((16, 5000, 2, 1.0, 0.3967586206896552, 2.896551724137931, 3.0), None), None, -1.2565915724841101, 3.379073143005371)
(0, 73, ((128, 5000, 2, 0.7333333333333334, 0.01820689655172414, 1.5517241379310345, 1.1379310344827587), None), None, -0.7740646334510356, 3.6867144107818604)
(0, 74, ((512, 1000, 4, 0.8222222222222222, 0.19027586206896552, 0.20689655172413793, 0.3103448275862069), None), None, -0.6111947326692341, 2.386583089828491)
(0, 75, ((512, 1000, 3, 0.2, 0.19027586206896552, 2.689655172413793, 1.8620689655172413), None), None, -0.89240042181762, 2.3699398040771484)
(0, 76, ((512, 1000, 6, 0.37777777777777777, 0.4139655172413793, 2.689655172413793, 2.4827586206896552), None), None, -0.7700609092149983, 2.7188608646392822)
(0, 77, ((16, 100, 4, 0.2888888888888889, 0.10424137931034483, 0.7241379310344828, 2.0689655172413794), None), None, -2.5379469279955273, 1.7006840705871582)
(0, 78, ((512, 1000, 6, 0.37777777777777777, 0.48279310344827586, 2.689655172413793, 2.0689655172413794), None), None, -0.8070363216322386, 2.7684695720672607)
(0, 79, ((256, 2000, 3, 0.2888888888888889, 0.08703448275862069, 1.6551724137931034, 2.896551724137931), None), None, -0.7165014864450917, 2.8952600955963135)
(0, 80, ((64, 5000, 5, 0.4666666666666667, 0.08703448275862069, 0.8275862068965517, 2.586206896551724), None), None, -0.6848913742812794, 6.037338733673096)
(0, 81, ((32, 5000, 6, 0.5555555555555556, 0.06982758620689655, 0.10344827586206896, 1.2413793103448276), None), None, -0.8059944851595604, 6.671051025390625)
(0, 82, ((32, 2000, 5, 0.2, 0.3279310344827586, 0.5172413793103449, 2.586206896551724), None), None, -1.827001108869799, 3.2767608165740967)
(0, 83, ((512, 5000, 2, 0.7333333333333334, 0.4655862068965517, 2.4827586206896552, 2.689655172413793), None), None, -0.7357763175715043, 3.9830610752105713)
(0, 84, ((1024, 1000, 6, 0.6444444444444445, 0.3279310344827586, 0.7241379310344828, 2.586206896551724), None), None, -0.6537065738788842, 2.9415228366851807)
(0, 85, ((256, 2000, 3, 0.37777777777777777, 0.3279310344827586, 1.0344827586206897, 2.3793103448275863), None), None, -0.7142424171760975, 2.748020887374878)
(0, 86, ((1024, 100, 6, 0.6444444444444445, 0.10424137931034483, 1.2413793103448276, 1.7586206896551724), None), None, -0.6988105638329802, 1.759460210800171)
(0, 87, ((32, 1000, 3, 0.2, 0.48279310344827586, 1.5517241379310345, 0.10344827586206896), None), None, -1.8250470303038744, 2.1572277545928955)
(0, 88, ((512, 1000, 4, 0.6444444444444445, 0.37955172413793103, 2.2758620689655173, 1.7586206896551724), None), None, -0.674787154603637, 2.3510162830352783)
(0, 89, ((512, 2000, 4, 1.0, 0.1386551724137931, 1.3448275862068966, 0.6206896551724138), None), None, -0.614822915299847, 3.2672903537750244)
(0, 90, ((128, 5000, 6, 0.4666666666666667, 0.08703448275862069, 2.689655172413793, 2.793103448275862), None), None, -0.6707003449244497, 6.844543695449829)
(0, 91, ((32, 5000, 4, 0.7333333333333334, 0.34513793103448276, 0.7241379310344828, 0.3103448275862069), None), None, -0.8422133645138153, 5.058169364929199)
(0, 92, ((128, 5000, 5, 0.2888888888888889, 0.15586206896551724, 1.5517241379310345, 1.0344827586206897), None), None, -0.7783258301406545, 5.740218162536621)
(0, 93, ((1024, 1000, 3, 0.8222222222222222, 0.06982758620689655, 2.2758620689655173, 0.8275862068965517), None), None, -0.6675309992025659, 2.5195281505584717)
(0, 94, ((512, 5000, 5, 0.37777777777777777, 0.4483793103448276, 0.10344827586206896, 2.1724137931034484), None), None, -0.7936737348406603, 6.496118068695068)
(0, 95, ((1024, 2000, 5, 0.2888888888888889, 0.4139655172413793, 0.10344827586206896, 0.41379310344827586), None), None, -0.8030691537182019, 4.045514345169067)
(0, 96, ((1024, 1000, 5, 0.6444444444444445, 0.43117241379310345, 1.6551724137931034, 0.9310344827586207), None), None, -0.6707684706199977, 2.6696910858154297)
(0, 97, ((16, 100, 3, 0.2, 0.10424137931034483, 1.5517241379310345, 1.5517241379310345), None), None, -3.3959547798728815, 1.72072434425354)
(0, 98, ((256, 5000, 5, 0.9111111111111112, 0.1386551724137931, 1.4482758620689655, 1.3448275862068966), None), None, -0.6137119146716102, 6.401783227920532)
(0, 99, ((64, 1000, 6, 0.2, 0.01820689655172414, 0.6206896551724138, 0.9310344827586207), None), None, -1.4322607825211864, 2.441331386566162)
(0, 100, ((64, 100, 4, 0.7333333333333334, 0.3967586206896552, 0.8275862068965517, 2.586206896551724), None), None, -0.6589064950358992, 1.6877715587615967)
(0, 101, ((16, 100, 2, 0.37777777777777777, 0.3623448275862069, 1.0344827586206897, 0.20689655172413793), None), None, -2.893852723084393, 1.668010950088501)
(0, 102, ((128, 2000, 6, 0.8222222222222222, 0.17306896551724138, 0.41379310344827586, 1.4482758620689655), None), None, -0.6421756193605814, 3.859416961669922)
(0, 103, ((256, 5000, 4, 1.0, 0.3107241379310345, 2.793103448275862, 1.7586206896551724), None), None, -0.6623401078272126, 5.314029932022095)
(0, 104, ((256, 5000, 3, 0.37777777777777777, 0.24189655172413793, 1.9655172413793103, 0.0), None), None, -0.7251459990401735, 4.629791975021362)
(0, 105, ((512, 2000, 6, 0.6444444444444445, 0.37955172413793103, 1.8620689655172413, 0.7241379310344828), None), None, -0.6732170455589395, 4.175285577774048)
(0, 106, ((256, 1000, 3, 0.6444444444444445, 0.4655862068965517, 2.2758620689655173, 2.586206896551724), None), None, -0.6755048416747588, 2.1322760581970215)
(0, 107, ((256, 2000, 5, 0.6444444444444445, 0.3623448275862069, 1.7586206896551724, 1.2413793103448276), None), None, -0.6640751052340806, 3.6238372325897217)
(0, 108, ((1024, 1000, 4, 0.37777777777777777, 0.10424137931034483, 1.2413793103448276, 2.793103448275862), None), None, -0.6865927998252854, 2.4157731533050537)
(0, 109, ((512, 5000, 5, 1.0, 0.25910344827586207, 1.3448275862068966, 2.2758620689655173), None), None, -0.6133453299199623, 6.599270582199097)
(0, 110, ((16, 5000, 6, 0.5555555555555556, 0.24189655172413793, 0.8275862068965517, 0.0), None), None, -1.2473618924829515, 6.6388163566589355)
(0, 111, ((1024, 1000, 4, 0.9111111111111112, 0.2246896551724138, 0.41379310344827586, 2.896551724137931), None), None, -0.5998619419977048, 2.5335967540740967)
(0, 112, ((512, 2000, 6, 0.7333333333333334, 0.5, 0.3103448275862069, 2.793103448275862), None), None, -0.6563415455949859, 4.532289028167725)
(0, 113, ((32, 100, 5, 0.37777777777777777, 0.5, 1.0344827586206897, 1.8620689655172413), None), None, -0.9435092268251236, 1.7466752529144287)
(0, 114, ((16, 5000, 6, 0.9111111111111112, 0.06982758620689655, 1.5517241379310345, 0.8275862068965517), None), None, -1.068000964267008, 8.462177515029907)
(0, 115, ((1024, 1000, 5, 0.4666666666666667, 0.48279310344827586, 0.7241379310344828, 0.8275862068965517), None), None, -0.7084236179768421, 2.744946002960205)
(0, 116, ((64, 2000, 3, 0.9111111111111112, 0.4139655172413793, 1.0344827586206897, 0.10344827586206896), None), None, -0.7296820055051642, 2.657947063446045)
(0, 117, ((64, 1000, 5, 0.6444444444444445, 0.4139655172413793, 1.3448275862068966, 2.586206896551724), None), None, -0.701136575797434, 2.719536781311035)
(0, 118, ((128, 100, 5, 0.9111111111111112, 0.4139655172413793, 2.689655172413793, 1.7586206896551724), None), None, -0.6708906310572622, 1.7500035762786865)
(0, 119, ((512, 2000, 3, 0.7333333333333334, 0.4655862068965517, 0.9310344827586207, 2.4827586206896552), None), None, -0.6760390300266302, 2.8294570446014404)
(0, 120, ((256, 100, 2, 0.8222222222222222, 0.12144827586206897, 2.0689655172413794, 1.2413793103448276), None), None, -2.1091354050729754, 1.717376708984375)
(0, 121, ((64, 5000, 5, 0.6444444444444445, 0.001, 1.8620689655172413, 2.2758620689655173), None), None, -1.3261604945091807, 5.809763193130493)
(0, 122, ((512, 5000, 5, 1.0, 0.2763103448275862, 1.5517241379310345, 1.1379310344827587), None), None, -0.6207729916872645, 6.899441719055176)
(0, 123, ((32, 5000, 3, 0.7333333333333334, 0.2246896551724138, 1.7586206896551724, 2.0689655172413794), None), None, -0.7742080660185675, 4.44055962562561)
(0, 124, ((32, 1000, 2, 0.5555555555555556, 0.12144827586206897, 2.793103448275862, 1.2413793103448276), None), None, -1.0767584252795432, 1.9921131134033203)
(0, 125, ((1024, 100, 4, 0.7333333333333334, 0.01820689655172414, 1.5517241379310345, 1.4482758620689655), None), None, -2.6703808287664783, 1.7580296993255615)
(0, 126, ((512, 2000, 3, 0.2, 0.08703448275862069, 0.3103448275862069, 1.2413793103448276), None), None, -0.8989355101989172, 2.7451765537261963)
(0, 127, ((128, 2000, 3, 0.4666666666666667, 0.001, 0.41379310344827586, 0.9310344827586207), None), None, -3.670821452071563, 3.337674617767334)
(0, 128, ((16, 5000, 3, 0.7333333333333334, 0.3107241379310345, 0.8275862068965517, 2.0689655172413794), None), None, -1.1304320045554526, 4.884676694869995)
(0, 129, ((16, 5000, 2, 0.37777777777777777, 0.4655862068965517, 0.7241379310344828, 2.586206896551724), None), None, -1.5426009448335063, 7.752259254455566)
(0, 130, ((64, 100, 6, 0.7333333333333334, 0.08703448275862069, 1.9655172413793103, 1.4482758620689655), None), None, -0.681639379552142, 1.9817414283752441)
(0, 131, ((256, 100, 4, 0.5555555555555556, 0.1386551724137931, 0.8275862068965517, 1.8620689655172413), None), None, -1.0592538464336159, 1.7328693866729736)
(0, 132, ((256, 1000, 4, 0.2888888888888889, 0.17306896551724138, 2.793103448275862, 1.0344827586206897), None), None, -0.7013053185168019, 3.031494617462158)
(0, 133, ((128, 5000, 3, 0.37777777777777777, 0.5, 2.586206896551724, 2.3793103448275863), None), None, -0.8057967509523324, 5.29017448425293)
(0, 134, ((1024, 2000, 6, 0.6444444444444445, 0.34513793103448276, 1.5517241379310345, 2.4827586206896552), None), None, -0.64589219194998, 4.690153360366821)
(0, 135, ((32, 100, 6, 0.6444444444444445, 0.4655862068965517, 1.9655172413793103, 2.1724137931034484), None), None, -0.8003939058514669, 1.7772209644317627)
(0, 136, ((64, 1000, 2, 0.6444444444444445, 0.37955172413793103, 1.9655172413793103, 2.586206896551724), None), None, -0.7064770512814853, 1.9841301441192627)
(0, 137, ((1024, 2000, 5, 0.7333333333333334, 0.25910344827586207, 1.3448275862068966, 0.10344827586206896), None), None, -0.6241625237876648, 4.262284755706787)
(0, 138, ((256, 100, 4, 0.7333333333333334, 0.25910344827586207, 1.0344827586206897, 0.41379310344827586), None), None, -0.6767733132841925, 1.7097408771514893)
(0, 139, ((64, 5000, 6, 0.5555555555555556, 0.15586206896551724, 1.7586206896551724, 0.8275862068965517), None), None, -0.7141126647437029, 6.842714786529541)
(0, 140, ((1024, 2000, 5, 0.9111111111111112, 0.48279310344827586, 2.896551724137931, 2.1724137931034484), None), None, -0.6547289756650189, 4.147903203964233)
(0, 141, ((32, 1000, 6, 0.4666666666666667, 0.34513793103448276, 1.8620689655172413, 0.0), None), None, -0.8706382435466413, 2.58691668510437)
(0, 142, ((512, 2000, 3, 0.5555555555555556, 0.17306896551724138, 0.9310344827586207, 2.586206896551724), None), None, -0.638581661387712, 2.893625259399414)
(0, 143, ((256, 100, 2, 0.9111111111111112, 0.4655862068965517, 2.3793103448275863, 1.3448275862068966), None), None, -0.8830855587335218, 1.6523666381835938)
(0, 144, ((1024, 100, 2, 0.9111111111111112, 0.01820689655172414, 0.41379310344827586, 1.3448275862068966), None), None, -3.8635876532132767, 1.6730694770812988)
(0, 145, ((32, 5000, 2, 0.8222222222222222, 0.01820689655172414, 0.9310344827586207, 1.8620689655172413), None), None, -1.0401540367231639, 4.346812963485718)
(0, 146, ((16, 1000, 4, 0.2888888888888889, 0.001, 1.5517241379310345, 2.793103448275862), None), None, -4.176592570291902, 2.32949161529541)
(0, 147, ((512, 2000, 6, 1.0, 0.08703448275862069, 0.8275862068965517, 0.3103448275862069), None), None, -0.5945045931909133, 4.237497806549072)
(0, 148, ((32, 2000, 6, 0.8222222222222222, 0.06982758620689655, 0.41379310344827586, 0.10344827586206896), None), None, -0.7427129720986346, 3.6258559226989746)
(0, 149, ((256, 5000, 4, 1.0, 0.5, 1.7586206896551724, 0.6206896551724138), None), None, -0.7111474898915666, 5.099329710006714)
(0, 150, ((512, 100, 6, 0.2888888888888889, 0.24189655172413793, 2.4827586206896552, 2.793103448275862), None), None, -0.809250825529661, 1.7522740364074707)
(0, 151, ((128, 1000, 2, 0.9111111111111112, 0.34513793103448276, 0.8275862068965517, 2.586206896551724), None), None, -0.7048346939854049, 1.9783575534820557)
(0, 152, ((512, 100, 3, 0.2888888888888889, 0.3107241379310345, 2.1724137931034484, 0.41379310344827586), None), None, -1.1727110471457156, 1.7040722370147705)
(0, 153, ((256, 1000, 5, 0.7333333333333334, 0.06982758620689655, 1.5517241379310345, 0.20689655172413793), None), None, -0.6091769799449741, 2.4887771606445312)
(0, 154, ((32, 100, 2, 0.2888888888888889, 0.12144827586206897, 1.3448275862068966, 0.7241379310344828), None), None, -3.0252540641713748, 1.6605770587921143)
(0, 155, ((64, 100, 6, 0.9111111111111112, 0.24189655172413793, 1.0344827586206897, 1.1379310344827587), None), None, -0.6168626767361111, 1.714618444442749)
(0, 156, ((32, 5000, 3, 0.9111111111111112, 0.03541379310344828, 1.1379310344827587, 2.793103448275862), None), None, -0.7327835571748837, 4.0055413246154785)
(0, 157, ((512, 2000, 2, 0.6444444444444445, 0.34513793103448276, 0.6206896551724138, 3.0), None), None, -0.7036329205508474, 2.8071234226226807)
(0, 158, ((32, 1000, 2, 0.5555555555555556, 0.03541379310344828, 2.1724137931034484, 0.0), None), None, -1.7611722696651364, 1.9989125728607178)
(0, 159, ((512, 1000, 3, 0.2, 0.34513793103448276, 0.0, 1.3448275862068966), None), None, -0.8336291912591218, 2.18589448928833)
(0, 160, ((32, 100, 5, 0.7333333333333334, 0.5, 0.0, 0.8275862068965517), None), None, -0.7710008872778366, 1.7256803512573242)
(0, 161, ((16, 100, 4, 0.5555555555555556, 0.2763103448275862, 2.3793103448275863, 2.586206896551724), None), None, -1.6153569355461395, 1.7093100547790527)
(0, 162, ((256, 2000, 3, 0.8222222222222222, 0.10424137931034483, 1.0344827586206897, 0.20689655172413793), None), None, -0.6502053983242113, 2.6801440715789795)
(0, 163, ((1024, 100, 4, 0.9111111111111112, 0.3279310344827586, 0.10344827586206896, 2.2758620689655173), None), None, -0.6702753260173905, 1.7186517715454102)
(0, 164, ((256, 5000, 4, 1.0, 0.37955172413793103, 2.793103448275862, 0.3103448275862069), None), None, -0.6771604866959452, 5.035067796707153)
(0, 165, ((512, 5000, 2, 0.9111111111111112, 0.2763103448275862, 2.2758620689655173, 0.6206896551724138), None), None, -0.7125227357613143, 3.8537962436676025)
(0, 166, ((128, 5000, 4, 0.2, 0.052620689655172415, 3.0, 2.2758620689655173), None), None, -0.8808993460540255, 4.474201202392578)
(0, 167, ((1024, 5000, 6, 0.4666666666666667, 0.29351724137931035, 0.20689655172413793, 1.2413793103448276), None), None, -0.6494280500434028, 8.374513387680054)
(0, 168, ((1024, 5000, 6, 0.8222222222222222, 0.1386551724137931, 1.8620689655172413, 0.41379310344827586), None), None, -0.6125956244718103, 8.899546384811401)
(0, 169, ((128, 100, 4, 0.2888888888888889, 0.3623448275862069, 1.3448275862068966, 1.3448275862068966), None), None, -0.9031332347354636, 1.7125496864318848)
(0, 170, ((64, 5000, 2, 0.6444444444444445, 0.10424137931034483, 1.6551724137931034, 0.5172413793103449), None), None, -0.7035217687908281, 3.695037603378296)
(0, 171, ((64, 2000, 2, 0.2, 0.2763103448275862, 0.5172413793103449, 2.689655172413793), None), None, -0.8941704664974695, 2.3339028358459473)
(0, 172, ((1024, 5000, 6, 0.2888888888888889, 0.5, 2.586206896551724, 2.0689655172413794), None), None, -0.8161900278206289, 7.738946199417114)
(0, 173, ((128, 1000, 6, 0.2, 0.08703448275862069, 2.793103448275862, 1.3448275862068966), None), None, -0.8988132177863112, 2.3792619705200195)
(0, 174, ((16, 5000, 5, 0.8222222222222222, 0.48279310344827586, 0.9310344827586207, 0.3103448275862069), None), None, -1.1743047063853578, 5.744219779968262)
(0, 175, ((32, 100, 3, 0.37777777777777777, 0.12144827586206897, 2.586206896551724, 0.5172413793103449), None), None, -2.3347991762888416, 1.7002263069152832)
(0, 176, ((256, 100, 3, 0.4666666666666667, 0.2246896551724138, 2.3793103448275863, 0.5172413793103449), None), None, -1.090802162897246, 1.6961028575897217)
