(0, 19, ((2, 2), {'y': -0.21024168214263017}), [{'target': -9.0, 'params': {'y': 5.0}}, {'target': 14.859866402665988, 'params': {'y': 1.0677703860540488}}, {'target': 15.955798435089838, 'params': {'y': -0.21024168214263017}}], 15.955798435089838, 0.2534916400909424)
(0, 20, ((2, 3), {'y': 0.09364659757502913}), [{'target': 10.991230314762621, 'params': {'y': 0.09364659757502913}}, {'target': 9.163464670850653, 'params': {'y': -1.3551883002554839}}, {'target': 9.04036205922254, 'params': {'y': 1.399870687162732}}], 10.991230314762621, 0.21872568130493164)
(0, 21, ((2, 1), {'y': 0.05622935857484104}), [{'target': 18.996838259234263, 'params': {'y': 0.05622935857484104}}, {'target': 18.889137979665254, 'params': {'y': -0.3329594875277566}}, {'target': 18.88250277023517, 'params': {'y': 0.3427786891929364}}], 18.996838259234263, 0.2838156223297119)
(0, 22, ((1, 1), {'y': -0.17373439206848307}), [{'target': 1.9857053277377297, 'params': {'y': -2.4810661104193854}}, {'target': -1.3236722607403042, 'params': {'y': 4.619919141587882}}, {'target': 6.683626826335381, 'params': {'y': -0.17373439206848307}}], 6.683626826335381, 0.0008718967437744141)
(0, 23, ((2, 1), {'y': 0.013492027529124026}), [{'target': 18.994990695139975, 'params': {'y': -0.07077644283252317}}, {'target': 18.999817965193152, 'params': {'y': 0.013492027529124026}}, {'target': 18.999590281097376, 'params': {'y': -0.02024151433625071}}], 18.999817965193152, 0.3674640655517578)
(0, 24, ((0, 1), {'y': -0.7875244602935458}), [{'target': -9.28424674327805, 'params': {'y': -0.7875244602935458}}, {'target': -27.23640618999253, 'params': {'y': 4.889032211616442}}, {'target': -15.472280288368083, 'params': {'y': 1.2950849335829018}}], -9.28424674327805, 0.0006780624389648438)
(0, 25, ((2, -1), {'y': -0.47779480046904443}), [{'target': -6.0, 'params': {'y': 5.0}}, {'target': 17.05847556488424, 'params': {'y': -1.393385960570781}}, {'target': 18.771712128644747, 'params': {'y': -0.47779480046904443}}], 18.771712128644747, 0.10739588737487793)
(0, 26, ((0, 1), {'y': -2.1354572775171943}), [{'target': -25.907534711239613, 'params': {'y': -4.961521072136874}}, {'target': -8.96863828352683, 'params': {'y': -2.1354572775171943}}, {'target': -23.23244667726388, 'params': {'y': -1.495483932480759}}], -8.96863828352683, 0.11528849601745605)
(0, 27, ((2, 3), {'y': 0.09364659757502913}), [{'target': 10.655388963871381, 'params': {'y': -0.5870358048097392}}, {'target': 10.570453336871692, 'params': {'y': 0.6553980951515708}}, {'target': 10.970329409463332, 'params': {'y': -0.17225153275564076}}], 10.991230314762621, 0.1473996639251709)
(0, 28, ((1, 2), {'y': 0.10656911948069858}), [{'target': 4.729728728758818, 'params': {'y': -0.11824845999128844}}, {'target': 0.6307805702674347, 'params': {'y': 3.995893055317585}}, {'target': 2.521766454070889, 'params': {'y': 1.4067422284180697}}], 4.788532924255438, 0.22575044631958008)
(0, 29, ((1, 1), {'y': -0.17373439206848307}), [{'target': 1.881793219498718, 'params': {'y': -2.6238839011767654}}, {'target': 5.157906392095178, 'params': {'y': 1.2112413346968172}}, {'target': -0.27575726641131126, 'params': {'y': -5.0}}], 6.683626826335381, 0.1428546905517578)
(0, 30, ((0, 3), {'y': -0.694142396821249}), [{'target': -40.40982754123712, 'params': {'y': 4.771701188434051}}, {'target': -22.919862615965567, 'params': {'y': -0.694142396821249}}, {'target': -44.87647723662277, 'params': {'y': -4.368795438402352}}], -22.919862615965567, 0.0008959770202636719)
(0, 31, ((2, 1), {'y': 0.013492027529124026}), [{'target': 18.99734930559531, 'params': {'y': 0.05148489491773649}}, {'target': 18.998597044155638, 'params': {'y': -0.037456052172699775}}, {'target': 18.99944449407369, 'params': {'y': 0.02356917322077654}}], 18.999817965193152, 0.33919191360473633)
(0, 32, ((1, 2), {'y': 0.10656911948069858}), [{'target': -0.21155627264502108, 'params': {'y': -3.4128268613283566}}, {'target': 4.261104698897281, 'params': {'y': 0.8625358991614618}}, {'target': 3.4001927804295136, 'params': {'y': -1.9446943854852874}}], 4.788532924255438, 0.25582242012023926)
(0, 33, ((1, 3), {'y': 0.818276320551474}), [{'target': 2.1953810251582873, 'params': {'y': 0.818276320551474}}, {'target': 1.3039278654746251, 'params': {'y': 0.47501733481975394}}, {'target': -1.2319787969793232, 'params': {'y': -5.0}}], 2.1953810251582873, 0.2793123722076416)
(0, 34, ((0, -1), {'y': -2.622012650474629}), [{'target': -26.350833075372062, 'params': {'y': 4.924718378844851}}, {'target': -25.63815173415463, 'params': {'y': -3.3100123958107646}}, {'target': -25.077489213127592, 'params': {'y': -2.622012650474629}}], -25.077489213127592, 0.25345849990844727)
(0, 35, ((2, -1), {'y': -0.002566246851696253}), [{'target': 18.999993414377094, 'params': {'y': -0.002566246851696253}}, {'target': 18.97976256886153, 'params': {'y': 0.14225832537489244}}, {'target': 18.99111733354638, 'params': {'y': -0.09424789893478101}}], 18.999993414377094, 0.31604886054992676)
(0, 36, ((2, -1), {'y': -0.002566246851696253}), [{'target': 18.999936881338275, 'params': {'y': 0.007944725402722081}}, {'target': 18.999957417053384, 'params': {'y': 0.006525561019126336}}, {'target': 18.999967399149842, 'params': {'y': 0.005709715418340391}}], 18.999993414377094, 0.3263692855834961)
(0, 37, ((2, -1), {'y': -0.002566246851696253}), [{'target': 18.999973329786137, 'params': {'y': 0.005164321239255628}}, {'target': 18.999978566998667, 'params': {'y': 0.004629578958398665}}, {'target': 18.998022564796415, 'params': {'y': -0.04446836182710255}}], 18.999993414377094, 0.31020617485046387)
(0, 38, ((2, 3), {'y': -0.008612665042104499}), [{'target': 10.999478448288466, 'params': {'y': -0.02283750668382437}}, {'target': 10.999844480604667, 'params': {'y': -0.012470741571131354}}, {'target': 10.999925822000872, 'params': {'y': -0.008612665042104499}}], 10.999925822000872, 0.2983512878417969)
(0, 39, ((2, 0), {'y': 0.2530238441175019}), [{'target': -5.0, 'params': {'y': 5.0}}, {'target': 17.972204787836105, 'params': {'y': -1.4240067458280852}}, {'target': 19.69359884826888, 'params': {'y': -0.5535351404663647}}], 19.935978934308004, 0.18025541305541992)
(0, 40, ((1, 0), {'y': -0.6667936521062344}), [{'target': -0.13697919444747342, 'params': {'y': 4.998791025995558}}, {'target': 6.266721683957183, 'params': {'y': -1.1776737564644075}}, {'target': 6.766402452024678, 'params': {'y': -0.6667936521062344}}], 6.766402452024678, 0.23237133026123047)
(0, 41, ((1, 2), {'y': -0.001162443831753964}), [{'target': 5.072729356661309, 'params': {'y': -0.001162443831753964}}, {'target': 4.519975974103993, 'params': {'y': -0.9321944763907262}}, {'target': 5.072728466428238, 'params': {'y': -0.001176355655846173}}], 5.072729356661309, 0.250016450881958)
(0, 42, ((2, 0), {'y': 0.015362463025536933}), [{'target': 19.989768167485387, 'params': {'y': -0.1011525210492247}}, {'target': 19.997697309315363, 'params': {'y': 0.04798635936010616}}, {'target': 19.99976399472979, 'params': {'y': 0.015362463025536933}}], 19.99976399472979, 0.3171365261077881)
(0, 43, ((0, 0), {'y': -1.934277431338782}), [{'target': -4.582008090247893, 'params': {'y': -1.934277431338782}}, {'target': -21.331163969974632, 'params': {'y': -1.4384707930266247}}, {'target': -23.50811488103067, 'params': {'y': 2.392041338800898}}], -4.582008090247893, 0.3388791084289551)
(0, 44, ((2, 0), {'y': 0.005728073922590954}), [{'target': 19.999967189169137, 'params': {'y': 0.005728073922590954}}, {'target': 19.99995881982526, 'params': {'y': -0.006417178097848822}}, {'target': 19.99927561104627, 'params': {'y': 0.026914474799475924}}], 19.999967189169137, 0.3572239875793457)
(0, 45, ((2, 0), {'y': 0.005728073922590954}), [{'target': 19.99805070210117, 'params': {'y': -0.04415085388562679}}, {'target': 19.99876142478822, 'params': {'y': 0.035193397275336914}}, {'target': 19.99907301506631, 'params': {'y': -0.030446427273053626}}], 19.999967189169137, 0.3113832473754883)
(0, 46, ((0, 3), {'y': -2.906498787117364}), [{'target': -19.206580145087152, 'params': {'y': -2.903709186434317}}, {'target': -19.124364700474498, 'params': {'y': -2.906498787117364}}, {'target': -39.48447707152824, 'params': {'y': -3.4206760790630057}}], -19.124364700474498, 0.17989897727966309)
(0, 47, ((0, 2), {'y': -2.827736626165348}), [{'target': -19.403827871697814, 'params': {'y': 0.33869974271951353}}, {'target': -22.293226906374986, 'params': {'y': -3.2170406938023155}}, {'target': -17.30366193361366, 'params': {'y': -2.827736626165348}}], -17.30366193361366, 0.0006906986236572266)
(0, 48, ((1, 0), {'y': -0.057076106047517526}), [{'target': 9.754109291772593, 'params': {'y': -0.057076106047517526}}, {'target': 7.291462863571525, 'params': {'y': 0.3979876486596827}}, {'target': -0.13862617209520423, 'params': {'y': -5.0}}], 9.754109291772593, 0.2655327320098877)
(0, 49, ((1, 1), {'y': -0.17373439206848307}), [{'target': 5.665698190838768, 'params': {'y': 0.36646437756722067}}, {'target': 6.264261250741431, 'params': {'y': -0.8926073786128069}}, {'target': 2.116674140342436, 'params': {'y': 2.4319360872411324}}], 6.683626826335381, 0.24698400497436523)
(0, 50, ((2, -1), {'y': -0.002566246851696253}), [{'target': 18.999326595917218, 'params': {'y': 0.02595003049675371}}, {'target': 18.999581668684417, 'params': {'y': 0.020453149282792425}}, {'target': 18.998814152490688, 'params': {'y': -0.03443613667807695}}], 18.999993414377094, 0.3089125156402588)
(0, 51, ((1, 2), {'y': -0.001162443831753964}), [{'target': 4.279028045283589, 'params': {'y': -1.091834685484198}}, {'target': 5.05811021587666, 'params': {'y': 0.023194357197309157}}, {'target': 5.07070824157309, 'params': {'y': -0.008675521327066171}}], 5.072729356661309, 0.2525453567504883)
(0, 52, ((2, 3), {'y': 0.0004194485699797347}), [{'target': 10.999967770207386, 'params': {'y': -0.005677128905841172}}, {'target': 10.99999177807228, 'params': {'y': -0.002867390402550611}}, {'target': 10.999999824062897, 'params': {'y': 0.0004194485699797347}}], 10.999999824062897, 0.3070247173309326)
(0, 53, ((0, 1), {'y': -2.1354572775171943}), [{'target': -29.851071935348433, 'params': {'y': 4.822629203019913}}, {'target': -8.976963115196533, 'params': {'y': -2.1356187925717283}}, {'target': -21.210361151668693, 'params': {'y': -0.4881104478059182}}], -8.96863828352683, 0.1575455665588379)
(0, 54, ((1, -1), {'y': -1.1081234749318503}), [{'target': 1.9461470746322416, 'params': {'y': 2.6728401828442703}}, {'target': 3.735883948712587, 'params': {'y': -1.6509451936335306}}, {'target': 5.897681520136821, 'params': {'y': -1.1097686476019106}}], 5.908416455548043, 0.10918855667114258)
(0, 55, ((0, 2), {'y': -2.827736626165348}), [{'target': -27.32186813129708, 'params': {'y': -2.6405086506365905}}, {'target': -42.29786753235311, 'params': {'y': 4.419959115263323}}, {'target': -17.307849841105998, 'params': {'y': -2.8276525944928013}}], -17.30366193361366, 0.11037969589233398)
(0, 56, ((2, 0), {'y': 0.005728073922590954}), [{'target': 19.998966499147688, 'params': {'y': 0.03214810806737713}}, {'target': 19.99927962910703, 'params': {'y': -0.026839726022651077}}, {'target': 19.999645422428628, 'params': {'y': -0.01883023025273975}}], 19.999967189169137, 0.35796618461608887)
(0, 57, ((1, 0), {'y': -0.057076106047517526}), [{'target': 8.16178326278202, 'params': {'y': -0.2594397359936966}}, {'target': 0.39997567422123304, 'params': {'y': 3.587571146325102}}, {'target': 0.6381219160535156, 'params': {'y': -3.7319784890427594}}], 9.754109291772593, 0.27052903175354004)
(0, 58, ((1, 3), {'y': -0.8481138460445525}), [{'target': 1.4920106143566283, 'params': {'y': -0.3712370151618367}}, {'target': 2.3523257649166247, 'params': {'y': -0.8481138460445525}}, {'target': 2.2082610680355437, 'params': {'y': -1.1471881055513045}}], 2.3523257649166247, 0.2570919990539551)
(0, 59, ((1, -1), {'y': -1.1081234749318503}), [{'target': 5.387346508415899, 'params': {'y': -0.6388635086617542}}, {'target': -0.27575726641131126, 'params': {'y': -5.0}}, {'target': -0.27575726641131126, 'params': {'y': 5.0}}], 5.908416455548043, 0.26096463203430176)
(0, 60, ((0, 3), {'y': -0.9238839364591387}), [{'target': -11.230382917682471, 'params': {'y': -1.074503818157268}}, {'target': -28.874221346410636, 'params': {'y': -1.3956467568708626}}, {'target': -10.975550881504192, 'params': {'y': -0.9238839364591387}}], -10.975550881504192, 0.2744901180267334)
(0, 61, ((0, 1), {'y': -1.00312601463318}), [{'target': -2.008190648289453, 'params': {'y': -1.00312601463318}}, {'target': -26.70293211717567, 'params': {'y': -2.567652151259387}}, {'target': -6.848605594739954, 'params': {'y': -1.1574822632880153}}], -2.008190648289453, 0.31867480278015137)
(0, 62, ((2, 0), {'y': 0.005728073922590954}), [{'target': 19.998412641939364, 'params': {'y': 0.039841662372904464}}, {'target': 19.999590448498942, 'params': {'y': -0.0202373788090049}}, {'target': 19.9997548809349, 'params': {'y': -0.015656278775604437}}], 19.999967189169137, 0.39658498764038086)
(0, 63, ((0, 2), {'y': 0.028518367191815663}), [{'target': -21.654274245401727, 'params': {'y': 0.6204735305814766}}, {'target': -4.16092265928785, 'params': {'y': 0.028518367191815663}}, {'target': -8.533106990804212, 'params': {'y': -0.1574721530384997}}], -4.16092265928785, 0.26540231704711914)
(0, 64, ((1, -1), {'y': 0.08022367075637042}), [{'target': 5.343069717982292, 'params': {'y': 0.6024251092135011}}, {'target': 0.5737010496816861, 'params': {'y': -3.380521550119743}}, {'target': 7.19069259024608, 'params': {'y': 0.08022367075637042}}], 7.19069259024608, 0.23640036582946777)
(0, 65, ((1, 2), {'y': 0.000748852606241357}), [{'target': 5.072662264054404, 'params': {'y': 0.0019502510210127018}}, {'target': 5.072703113883399, 'params': {'y': 0.0015200083427065107}}, {'target': 5.072750985286056, 'params': {'y': 0.000748852606241357}}], 5.072750985286056, 0.31633853912353516)
(0, 66, ((2, 1), {'y': 0.013492027529124026}), [{'target': 18.998956644659277, 'params': {'y': -0.032301011450473774}}, {'target': 18.99868122791915, 'params': {'y': 0.03631490163622709}}, {'target': 18.99934737279049, 'params': {'y': -0.025546569427421204}}], 18.999817965193152, 0.35952162742614746)
(0, 67, ((0, 1), {'y': -1.00312601463318}), [{'target': -5.1832271645873575, 'params': {'y': 1.9577381241624414}}, {'target': -18.602900858083906, 'params': {'y': 2.288045210852101}}, {'target': -16.49431537277965, 'params': {'y': 1.7085476628188143}}], -2.008190648289453, 0.27828216552734375)
(0, 68, ((2, 1), {'y': -0.0003646435979939387}), [{'target': 18.999999867035047, 'params': {'y': -0.0003646435979939387}}, {'target': 18.999017998544723, 'params': {'y': 0.03133690245186301}}, {'target': 18.999338183384623, 'params': {'y': -0.02572579669084811}}], 18.999999867035047, 0.2953062057495117)
(0, 69, ((0, 1), {'y': -1.00312601463318}), [{'target': -11.484549149290451, 'params': {'y': 0.751271008637783}}, {'target': -18.58161486647478, 'params': {'y': 0.3834086204076806}}, {'target': -6.2562782402389185, 'params': {'y': -1.9082923016381859}}], -2.008190648289453, 0.2817959785461426)
(0, 70, ((2, 3), {'y': 0.0004194485699797347}), [{'target': 10.999979583872694, 'params': {'y': 0.004518420886332756}}, {'target': 10.999165032305717, 'params': {'y': -0.02889580755548185}}, {'target': 10.999697243338423, 'params': {'y': 0.017399904068050198}}], 10.999999824062897, 0.312558650970459)
(0, 71, ((2, -1), {'y': -0.002566246851696253}), [{'target': 18.99944220824674, 'params': {'y': 0.023617615316930456}}, {'target': 18.9996610682247, 'params': {'y': 0.018410099817780128}}, {'target': 18.998988634045542, 'params': {'y': -0.03180198035436426}}], 18.999993414377094, 0.3209109306335449)
(0, 72, ((2, 3), {'y': 0.0004194485699797347}), [{'target': 10.999731758751489, 'params': {'y': 0.01637807218543812}}, {'target': 10.998723431005146, 'params': {'y': -0.03572910571024969}}, {'target': 10.999663648915057, 'params': {'y': 0.01833987690643848}}], 10.999999824062897, 0.3010592460632324)
(0, 73, ((2, 0), {'y': 0.005728073922590954}), [{'target': 19.999878179998205, 'params': {'y': -0.011037209873598361}}, {'target': 19.998354313471076, 'params': {'y': 0.040567062118478936}}, {'target': 19.99975357552425, 'params': {'y': -0.01569791310179799}}], 19.999967189169137, 0.2820286750793457)
(0, 74, ((2, 1), {'y': -0.0003646435979939387}), [{'target': 18.999967294495594, 'params': {'y': -0.005718872651625838}}, {'target': 18.999992869193466, 'params': {'y': 0.0026703570051704872}}, {'target': 18.997788360550487, 'params': {'y': 0.04702807086744544}}], 18.999999867035047, 0.28437328338623047)
(0, 75, ((0, 0), {'y': -1.934277431338782}), [{'target': -20.031721367452185, 'params': {'y': 0.46906534934824773}}, {'target': -25.0, 'params': {'y': -5.0}}, {'target': -26.675658069164783, 'params': {'y': 3.701991666828472}}], -4.582008090247893, 0.27950596809387207)
(0, 76, ((1, 1), {'y': -0.17371951295076826}), [{'target': 5.360032784983527, 'params': {'y': -0.4970506919018883}}, {'target': 3.8550365535760953, 'params': {'y': -1.4656449502309314}}, {'target': 6.683719184652116, 'params': {'y': -0.17371951295076826}}], 6.683719184652116, 0.22667908668518066)
(0, 77, ((0, 2), {'y': 0.028518367191815663}), [{'target': -21.46681569149425, 'params': {'y': -0.6248813114592302}}, {'target': -21.69013021244302, 'params': {'y': 2.2893757435359046}}, {'target': -29.0, 'params': {'y': -5.0}}], -4.16092265928785, 0.18858599662780762)
(0, 78, ((1, 1), {'y': -0.17371951295076826}), [{'target': 0.5178096413189976, 'params': {'y': -3.7595827588638655}}, {'target': 0.535939852781544, 'params': {'y': 3.3899728113706544}}, {'target': 3.852101664342282, 'params': {'y': 1.7103771392760319}}], 6.683719184652116, 0.33649635314941406)
(0, 79, ((0, 2), {'y': 0.028518367191815663}), [{'target': -24.433966623183892, 'params': {'y': 1.4100709349220326}}, {'target': -16.639894119274892, 'params': {'y': 3.1239181285923228}}, {'target': -36.30735318691821, 'params': {'y': 3.5127560204957042}}], -4.16092265928785, 0.2879219055175781)
(0, 80, ((1, 2), {'y': 0.0006295954135686535}), [{'target': 5.072733413692646, 'params': {'y': 0.0010968118232687167}}, {'target': 5.072746250808073, 'params': {'y': 0.0008566316551367272}}, {'target': 5.072755483166002, 'params': {'y': 0.0006295954135686535}}], 5.072755483166002, 0.324512243270874)
(0, 81, ((2, -1), {'y': -0.002566246851696253}), [{'target': 18.99952632077479, 'params': {'y': 0.021764172973224548}}, {'target': 18.99941435730955, 'params': {'y': -0.024200055587726865}}, {'target': 18.999492665479966, 'params': {'y': 0.02252408755165494}}], 18.999993414377094, 0.3665788173675537)
(0, 82, ((0, 0), {'y': -1.934277431338782}), [{'target': -18.105195909457855, 'params': {'y': -0.39621757966633825}}, {'target': -16.7778737275212, 'params': {'y': 1.333335014288675}}, {'target': -12.136996579010827, 'params': {'y': 1.7656294689396113}}], -4.582008090247893, 0.33008790016174316)
(0, 83, ((2, 0), {'y': 0.005728073922590954}), [{'target': 19.999841339015642, 'params': {'y': -0.012596070195042242}}, {'target': 19.999913015286438, 'params': {'y': -0.009326559578033602}}, {'target': 19.998776731193082, 'params': {'y': 0.034975259926397724}}], 19.999967189169137, 0.37428998947143555)
(0, 84, ((2, 0), {'y': 0.005728073922590954}), [{'target': 19.999817745747908, 'params': {'y': -0.013500157484033916}}, {'target': 19.999878860317068, 'params': {'y': -0.01100634739276387}}, {'target': 19.999928842086597, 'params': {'y': -0.008435515005207587}}], 19.999967189169137, 0.3612518310546875)
(0, 85, ((1, 1), {'y': 0.005465264406164629}), [{'target': 7.287310821415719, 'params': {'y': 0.05231472871018905}}, {'target': 7.353235248064575, 'params': {'y': -0.01816508398271808}}, {'target': 7.361631094797865, 'params': {'y': 0.005465264406164629}}], 7.361631094797865, 0.2807745933532715)
(0, 86, ((2, -1), {'y': -0.002566246851696253}), [{'target': 18.999517881030595, 'params': {'y': -0.02195720768690073}}, {'target': 18.999491754133434, 'params': {'y': 0.02254430896183268}}, {'target': 18.99957106079262, 'params': {'y': -0.02071084757756373}}], 18.999993414377094, 0.42348480224609375)
(0, 87, ((0, 2), {'y': 0.028518367191815663}), [{'target': -18.61170651416329, 'params': {'y': 2.802558057460552}}, {'target': -25.75947090155815, 'params': {'y': -1.4569687716686919}}, {'target': -4.160989092985744, 'params': {'y': 0.028524268927256458}}], -4.16092265928785, 0.1668534278869629)
(0, 88, ((2, 0), {'y': -0.004987641458309156}), [{'target': 19.999975123432684, 'params': {'y': -0.004987641458309156}}, {'target': 19.99890496243692, 'params': {'y': 0.03309135178684044}}, {'target': 19.99986086398866, 'params': {'y': -0.011795592877904182}}], 19.999975123432684, 0.4505157470703125)
(0, 89, ((2, 2), {'y': 0.0017629457650024797}), [{'target': 15.999976761728425, 'params': {'y': 0.00482060904614469}}, {'target': 15.999996332387068, 'params': {'y': 0.001915101285005102}}, {'target': 15.99999689202223, 'params': {'y': 0.0017629457650024797}}], 15.99999689202223, 0.25424981117248535)
(0, 90, ((1, 2), {'y': 0.0006295954135686535}), [{'target': 5.072453556798941, 'params': {'y': -0.003381161315177377}}, {'target': 5.072686074948319, 'params': {'y': 0.0017126560983982534}}, {'target': 5.072707985805462, 'params': {'y': 0.0014602602210519982}}], 5.072755483166002, 0.3320324420928955)
(0, 91, ((2, 0), {'y': -0.003536593357439166}), [{'target': 19.999911943053114, 'params': {'y': -0.009383866307942731}}, {'target': 19.99995918034597, 'params': {'y': -0.006389026062477635}}, {'target': 19.999987492507422, 'params': {'y': -0.003536593357439166}}], 19.999987492507422, 0.432283878326416)
(0, 92, ((1, -1), {'y': 0.08022367075637042}), [{'target': 0.42888453794308035, 'params': {'y': 3.7345195162860683}}, {'target': 6.837222116401946, 'params': {'y': -0.14857875390213593}}, {'target': 6.262549592634503, 'params': {'y': 0.24226718276381062}}], 7.19069259024608, 0.32206010818481445)
(0, 93, ((2, 0), {'y': -0.003536593357439166}), [{'target': 19.9993753767538, 'params': {'y': 0.024992463788091612}}, {'target': 19.999865659480285, 'params': {'y': -0.011590535782057387}}, {'target': 19.999927058106408, 'params': {'y': -0.008540602648058037}}], 19.999987492507422, 0.5278289318084717)
(0, 94, ((1, 2), {'y': 0.0006295954135686535}), [{'target': 5.072371328505589, 'params': {'y': -0.003799757846374874}}, {'target': 5.07266867574188, 'params': {'y': 0.001889214301267757}}, {'target': 5.072689948861235, 'params': {'y': 0.0016708083541246313}}], 5.072755483166002, 0.45193958282470703)
